binary,name,va,size,type,bind,shndx
SLUS_204.69,gcc2_compiled.,0x20a538,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20a538,0,NOTYPE,LOCAL,2
SLUS_204.69,init_mp3.3,0x4ab970,16,OBJECT,LOCAL,5
SLUS_204.69,gcc2_compiled.,0x20abc8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20abc8,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20ac68,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ac68,0,NOTYPE,LOCAL,2
SLUS_204.69,__ps2_libinfo__,0x4ab980,16,OBJECT,LOCAL,5
SLUS_204.69,gcc2_compiled.,0x20ac78,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ac78,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20ac88,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ac88,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20ace0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ace0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20acf8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20acf8,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20ad50,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ad50,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20ade8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ade8,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20ae40,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20ae40,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20aed0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20aed0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20af28,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20af28,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20af80,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20af80,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20afb0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20afb0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20afc8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20afc8,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b070,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b070,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b088,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b088,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b108,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b108,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b120,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b120,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b160,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b160,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b1b0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b1b0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b1d8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b1d8,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b208,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b208,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b3f0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b3f0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b448,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b448,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b478,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b478,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b4f0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b4f0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b568,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b568,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20b580,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20b580,0,NOTYPE,LOCAL,2
SLUS_204.69,__ps2_libinfo__,0x4ab990,16,OBJECT,LOCAL,5
SLUS_204.69,isInit,0x4ab9a0,4,OBJECT,LOCAL,5
SLUS_204.69,isWarning,0x4ab9a4,4,OBJECT,LOCAL,5
SLUS_204.69,_send_to_iop,0x20b580,276,FUNC,LOCAL,2
SLUS_204.69,PadInfo,0x996a10,0,NOTYPE,LOCAL,14
SLUS_204.69,padsif,0x9969c0,0,NOTYPE,LOCAL,14
SLUS_204.69,scePadGetModVersion,0x20c848,100,FUNC,LOCAL,2
SLUS_204.69,scePadInit2,0x20b7d8,156,FUNC,LOCAL,2
SLUS_204.69,buffer,0x996c00,0,NOTYPE,LOCAL,14
SLUS_204.69,dma_iop_data,0x996b00,0,NOTYPE,LOCAL,14
SLUS_204.69,scePadGetDmaStr,0x20bb98,96,FUNC,LOCAL,2
SLUS_204.69,PadStateStr,0x4ab9a8,32,OBJECT,LOCAL,5
SLUS_204.69,scePadSetReqState,0x20bd78,100,FUNC,LOCAL,2
SLUS_204.69,ReqStateStr,0x4ab9c8,12,OBJECT,LOCAL,5
SLUS_204.69,scePadGetButtonMask,0x20c430,180,FUNC,LOCAL,2
SLUS_204.69,scePadSetButtonInfo,0x20c4e8,176,FUNC,LOCAL,2
SLUS_204.69,scePadSetVrefParam,0x20c6a8,204,FUNC,LOCAL,2
SLUS_204.69,scePadGetPortMax,0x20c778,100,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20c918,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20c918,0,NOTYPE,LOCAL,2
SLUS_204.69,__ps2_libinfo__,0x4aba00,16,OBJECT,LOCAL,5
SLUS_204.69,cb_thid,0x4aba14,4,OBJECT,LOCAL,5
SLUS_204.69,scmd_sema_keep_cmd,0x4aba18,4,OBJECT,LOCAL,5
SLUS_204.69,ncmd_sema_keep_cmd,0x4aba1c,4,OBJECT,LOCAL,5
SLUS_204.69,cb_semid,0x4aba20,4,OBJECT,LOCAL,5
SLUS_204.69,Init_seq,0x4aba24,4,OBJECT,LOCAL,5
SLUS_204.69,CB_DelayTh,0x20c918,36,FUNC,LOCAL,2
SLUS_204.69,_ncmd_bind,0x4aba38,4,OBJECT,LOCAL,5
SLUS_204.69,sceCdCbfunc,0x996c80,0,NOTYPE,LOCAL,14
SLUS_204.69,sceCdPoffCbfunc_num,0x996c8c,0,NOTYPE,LOCAL,14
SLUS_204.69,my_thid,0x996c90,0,NOTYPE,LOCAL,14
SLUS_204.69,my_th_info,0x996c98,0,NOTYPE,LOCAL,14
SLUS_204.69,cb_tp,0x996cc8,0,NOTYPE,LOCAL,14
SLUS_204.69,cmd_sem_init,0x20ccd8,148,FUNC,LOCAL,2
SLUS_204.69,cdvd_exit,0x20cd70,128,FUNC,LOCAL,2
SLUS_204.69,_icmd_bind,0x4aba3c,4,OBJECT,LOCAL,5
SLUS_204.69,PowerOffCB,0x20cea0,100,FUNC,LOCAL,2
SLUS_204.69,sceCdPoffCbfunc,0x996c84,0,NOTYPE,LOCAL,14
SLUS_204.69,sceCdPoffCbdata,0x996c88,0,NOTYPE,LOCAL,14
SLUS_204.69,_sceCd_Poff_Intr,0x20ce60,60,FUNC,LOCAL,2
SLUS_204.69,_sf_bind,0x4aba40,4,OBJECT,LOCAL,5
SLUS_204.69,cdrdsf,0x996e80,0,NOTYPE,LOCAL,14
SLUS_204.69,_sf_data,0x996d00,0,NOTYPE,LOCAL,14
SLUS_204.69,sfrdata,0x996e40,0,NOTYPE,LOCAL,14
SLUS_204.69,_scmd_dr_bind,0x4aba44,4,OBJECT,LOCAL,5
SLUS_204.69,_scmd_bind,0x4aba48,4,OBJECT,LOCAL,5
SLUS_204.69,_it_bind,0x4aba4c,4,OBJECT,LOCAL,5
SLUS_204.69,c_cnt.60,0x4aba50,4,OBJECT,LOCAL,5
SLUS_204.69,_i_mode,0x996f00,0,NOTYPE,LOCAL,14
SLUS_204.69,cdit,0x996ea8,0,NOTYPE,LOCAL,14
SLUS_204.69,cddr,0x996ed0,0,NOTYPE,LOCAL,14
SLUS_204.69,_dr_mode,0x996f10,0,NOTYPE,LOCAL,14
SLUS_204.69,gcc2_compiled.,0x20dc68,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20dc68,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20dc98,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20dc98,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20de78,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20de78,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20df28,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20df28,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20dfc0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20dfc0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20e058,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e058,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20e110,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e110,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20e1c8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e1c8,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20e358,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e358,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20e410,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e410,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x20e508,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e508,0,NOTYPE,LOCAL,2
SLUS_204.69,stm_status,0x4ad470,4,OBJECT,LOCAL,5
SLUS_204.69,dum_mode,0x996f18,0,NOTYPE,LOCAL,14
SLUS_204.69,gcc2_compiled.,0x20e9e8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x20e9e8,0,NOTYPE,LOCAL,2
SLUS_204.69,__ps2_libinfo__,0x4ad478,16,OBJECT,LOCAL,5
SLUS_204.69,mcRunCmdNo,0x4ad488,4,OBJECT,LOCAL,5
SLUS_204.69,semaidRegFunc,0x4ad48c,4,OBJECT,LOCAL,5
SLUS_204.69,mcClientID,0x996f40,0,NOTYPE,LOCAL,14
SLUS_204.69,sifParamOrd,0x996fc0,0,NOTYPE,LOCAL,14
SLUS_204.69,retval,0x998500,0,NOTYPE,LOCAL,14
SLUS_204.69,sifParamFname,0x996ff0,0,NOTYPE,LOCAL,14
SLUS_204.69,mceIntrReadFixAlign,0x20f048,144,FUNC,LOCAL,2
SLUS_204.69,sifParamNext,0x997440,0,NOTYPE,LOCAL,14
SLUS_204.69,mcHearAlarm,0x20f378,36,FUNC,LOCAL,2
SLUS_204.69,mcDelayThread,0x20f3a0,68,FUNC,LOCAL,2
SLUS_204.69,mceGetInfoApdx,0x20f4c8,84,FUNC,LOCAL,2
SLUS_204.69,typeAddr,0x996f68,0,NOTYPE,LOCAL,14
SLUS_204.69,freeAddr,0x996f6c,0,NOTYPE,LOCAL,14
SLUS_204.69,formAddr,0x996f70,0,NOTYPE,LOCAL,14
SLUS_204.69,mceStorePwd,0x20f800,132,FUNC,LOCAL,2
SLUS_204.69,currentDir,0x997500,0,NOTYPE,LOCAL,14
SLUS_204.69,buffFileInfo,0x996f80,0,NOTYPE,LOCAL,14
SLUS_204.69,gcc2_compiled.,0x2101a0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x2101a0,0,NOTYPE,LOCAL,2
SLUS_204.69,setD3_CHCR,0x2101a0,100,FUNC,LOCAL,2
SLUS_204.69,setD4_CHCR,0x210208,100,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x210510,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x210510,0,NOTYPE,LOCAL,2
SLUS_204.69,__ps2_libinfo__,0x4ad490,16,OBJECT,LOCAL,5
SLUS_204.69,iqval,0x4ad4a0,80,OBJECT,LOCAL,5
SLUS_204.69,vqval,0x4ad4f0,32,OBJECT,LOCAL,5
SLUS_204.69,setD4_CHCR,0x210510,100,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x2107b0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x2107b0,0,NOTYPE,LOCAL,2
SLUS_204.69,_sprtagdata.24,0x998540,512,OBJECT,LOCAL,14
SLUS_204.69,_motionComp0,0x2107b0,592,FUNC,LOCAL,2
SLUS_204.69,dmaRefImage,0x215248,340,FUNC,LOCAL,2
SLUS_204.69,_rix,0x4ad640,32,OBJECT,LOCAL,5
SLUS_204.69,_ri0,0x4ad660,32,OBJECT,LOCAL,5
SLUS_204.69,_doMC,0x211528,540,FUNC,LOCAL,2
SLUS_204.69,o_c,0x0,0,NOTYPE,LOCAL,65521
SLUS_204.69,o_fx_int,0x4,0,NOTYPE,LOCAL,65521
SLUS_204.69,o_cu,0x8,0,NOTYPE,LOCAL,65521
SLUS_204.69,o_cd,0xc,0,NOTYPE,LOCAL,65521
SLUS_204.69,o_sadd,0x10,0,NOTYPE,LOCAL,65521
SLUS_204.69,o_left,0x14,0,NOTYPE,LOCAL,65521
SLUS_204.69,o_right,0x18,0,NOTYPE,LOCAL,65521
SLUS_204.69,_maxval,0x2124e0,0,NOTYPE,LOCAL,2
SLUS_204.69,_slice0,0x212c00,496,FUNC,LOCAL,2
SLUS_204.69,_sliceA0,0x212ad0,300,FUNC,LOCAL,2
SLUS_204.69,_decMB0,0x212eb0,1192,FUNC,LOCAL,2
SLUS_204.69,_skipMB0,0x212df0,188,FUNC,LOCAL,2
SLUS_204.69,receiveDataFromIPU,0x2153a0,112,FUNC,LOCAL,2
SLUS_204.69,_decode_motion_vector,0x213358,136,FUNC,LOCAL,2
SLUS_204.69,_updateTempTackData,0x214338,116,FUNC,LOCAL,2
SLUS_204.69,_isOutSizeOK,0x214ab8,160,FUNC,LOCAL,2
SLUS_204.69,_markOutput,0x214dc8,40,FUNC,LOCAL,2
SLUS_204.69,_getPtsDtsFlags,0x214df0,396,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x215410,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x215410,0,NOTYPE,LOCAL,2
SLUS_204.69,_doCSC,0x215410,280,FUNC,LOCAL,2
SLUS_204.69,_ch3dmaCSC,0x215528,372,FUNC,LOCAL,2
SLUS_204.69,_doCSC2,0x2156a0,432,FUNC,LOCAL,2
SLUS_204.69,_ch4dma,0x215850,260,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x215bd0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x215bd0,0,NOTYPE,LOCAL,2
SLUS_204.69,_sysbitFlush,0x215c28,152,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x215de0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x215de0,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x216be8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x216be8,0,NOTYPE,LOCAL,2
SLUS_204.69,__ps2_libinfo__,0x4ad5b0,16,OBJECT,LOCAL,5
SLUS_204.69,_getpic,0x2172a0,368,FUNC,LOCAL,2
SLUS_204.69,_decodeOrSkip,0x217528,68,FUNC,LOCAL,2
SLUS_204.69,_decodeOrSkipFrame,0x217410,276,FUNC,LOCAL,2
SLUS_204.69,_decodeOrSkipField,0x217570,348,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x217738,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x217738,0,NOTYPE,LOCAL,2
SLUS_204.69,_RefImageInit,0x217a78,32,FUNC,LOCAL,2
SLUS_204.69,_setDefaultQM,0x217f48,212,FUNC,LOCAL,2
SLUS_204.69,_initRefImages,0x217e68,224,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x218220,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x218220,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x21823c,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21823c,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x218240,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x218240,0,NOTYPE,LOCAL,2
SLUS_204.69,InitializeSystem,0x2182f8,356,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x2184b8,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x2184b8,0,NOTYPE,LOCAL,2
SLUS_204.69,getbit1,0x2184e8,68,FUNC,LOCAL,2
SLUS_204.69,getbits,0x218530,116,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x2188a0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x2188a0,0,NOTYPE,LOCAL,2
SLUS_204.69,asSystemThreadList,0x490690,80,OBJECT,LOCAL,5
SLUS_204.69,sSemaParam.0,0x880fa0,0,NOTYPE,LOCAL,14
SLUS_204.69,xglCreateSignal,0x2188a0,44,FUNC,LOCAL,2
SLUS_204.69,asActiveThreadList,0x880fe8,0,NOTYPE,LOCAL,14
SLUS_204.69,iRotateSignal,0x4dc6bc,0,NOTYPE,LOCAL,13
SLUS_204.69,iCurrentThread,0x4dc6b8,0,NOTYPE,LOCAL,13
SLUS_204.69,sThreadParam.1,0x880fb8,0,NOTYPE,LOCAL,14
SLUS_204.69,gcc2_compiled.,0x218a68,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x218a68,0,NOTYPE,LOCAL,2
SLUS_204.69,ModeEnv,0x4906e0,256,OBJECT,LOCAL,5
SLUS_204.69,FS,0x881180,0,NOTYPE,LOCAL,14
SLUS_204.69,KanjiClutEnv,0x4907e0,240,OBJECT,LOCAL,5
SLUS_204.69,ascii2euc,0x4908d0,192,OBJECT,LOCAL,5
SLUS_204.69,set_ot,0x218b60,92,FUNC,LOCAL,2
SLUS_204.69,set_xyz,0x218bc0,256,FUNC,LOCAL,2
SLUS_204.69,spcode.0,0x490990,32,OBJECT,LOCAL,5
SLUS_204.69,xglFontPrintSub,0x218d70,652,FUNC,LOCAL,2
SLUS_204.69,xglFontPrintDirectCore,0x219000,232,FUNC,LOCAL,2
SLUS_204.69,buffer_reset,0x219430,68,FUNC,LOCAL,2
SLUS_204.69,tbl.1,0x4dc2a8,8,OBJECT,LOCAL,12
SLUS_204.69,xglFontFlushSub,0x219478,1800,FUNC,LOCAL,2
SLUS_204.69,xglFontFlushSubHex,0x219b80,36,FUNC,LOCAL,2
SLUS_204.69,xglFontFlushSubCRLF,0x219ba8,64,FUNC,LOCAL,2
SLUS_204.69,normal.2,0x4909b0,64,OBJECT,LOCAL,5
SLUS_204.69,back0.3,0x4909f0,32,OBJECT,LOCAL,5
SLUS_204.69,back1.4,0x490a10,32,OBJECT,LOCAL,5
SLUS_204.69,nearest.5,0x490a30,32,OBJECT,LOCAL,5
SLUS_204.69,biliner.6,0x490a50,32,OBJECT,LOCAL,5
SLUS_204.69,xglFontFlushCore,0x219be8,3980,FUNC,LOCAL,2
SLUS_204.69,tbl.7,0x490a70,3,OBJECT,LOCAL,5
SLUS_204.69,hex2val,0x21ad08,88,FUNC,LOCAL,2
SLUS_204.69,KanjiTex0Env.8,0x490a80,112,OBJECT,LOCAL,5
SLUS_204.69,KanjiTex1Env.9,0x490af0,112,OBJECT,LOCAL,5
SLUS_204.69,WinTexEnv.10,0x490b60,96,OBJECT,LOCAL,5
SLUS_204.69,TestEnv.11,0x490bc0,96,OBJECT,LOCAL,5
SLUS_204.69,TestEnv.12,0x490c20,96,OBJECT,LOCAL,5
SLUS_204.69,TestEnv.13,0x490c80,96,OBJECT,LOCAL,5
SLUS_204.69,zbuf.14,0x490ce0,96,OBJECT,LOCAL,5
SLUS_204.69,test.15,0x490d40,32,OBJECT,LOCAL,5
SLUS_204.69,FontImage,0x883a00,0,NOTYPE,LOCAL,14
SLUS_204.69,WindowImage,0x8fc200,0,NOTYPE,LOCAL,14
SLUS_204.69,gcc2_compiled.,0x21b6b0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21b6b0,0,NOTYPE,LOCAL,2
SLUS_204.69,tbl,0x490d60,40,OBJECT,LOCAL,5
SLUS_204.69,mfifo_drain,0x4dc6c0,0,NOTYPE,LOCAL,13
SLUS_204.69,gcc2_compiled.,0x21ba68,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21ba68,0,NOTYPE,LOCAL,2
SLUS_204.69,PadDmaBuffer,0x93ca00,0,NOTYPE,LOCAL,14
SLUS_204.69,act_align.0,0x4dc2b0,6,OBJECT,LOCAL,12
SLUS_204.69,gcc2_compiled.,0x21c528,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21c528,0,NOTYPE,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x21c788,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21c788,0,NOTYPE,LOCAL,2
SLUS_204.69,xglMenuDrawType0,0x21c960,8,FUNC,LOCAL,2
SLUS_204.69,xglMenuDrawType1Sub,0x21c968,376,FUNC,LOCAL,2
SLUS_204.69,xglMenuDrawType1,0x21cae0,804,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x21ced0,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21ced0,0,NOTYPE,LOCAL,2
SLUS_204.69,hdd_error,0x21ced0,52,FUNC,LOCAL,2
SLUS_204.69,LW,0x93cc00,0,NOTYPE,LOCAL,14
SLUS_204.69,extract,0x21cf18,128,FUNC,LOCAL,2
SLUS_204.69,queue_next,0x21cf98,148,FUNC,LOCAL,2
SLUS_204.69,ReadClockInterval,0x4dc6cc,0,NOTYPE,LOCAL,13
SLUS_204.69,StrList,0x4dc6d8,0,NOTYPE,LOCAL,13
SLUS_204.69,BCD2INT,0x21d2c8,32,FUNC,LOCAL,2
SLUS_204.69,PresentTime,0x4dc6d0,0,NOTYPE,LOCAL,13
SLUS_204.69,monthday,0x491660,48,OBJECT,LOCAL,5
SLUS_204.69,xglCdDefaultCallback,0x21d690,8,FUNC,LOCAL,2
SLUS_204.69,xglCdDummyCallback,0x21d698,8,FUNC,LOCAL,2
SLUS_204.69,callback,0x4dc6c8,0,NOTYPE,LOCAL,13
SLUS_204.69,root.0,0x4dc2e8,6,OBJECT,LOCAL,12
SLUS_204.69,xglCdGetFilePosSub,0x21d738,504,FUNC,LOCAL,2
SLUS_204.69,arcname.1,0x491690,12,OBJECT,LOCAL,5
SLUS_204.69,arcname.2,0x4916a0,12,OBJECT,LOCAL,5
SLUS_204.69,arcname.3,0x4916b0,12,OBJECT,LOCAL,5
SLUS_204.69,arcname.4,0x4916c0,12,OBJECT,LOCAL,5
SLUS_204.69,vcd_head.5,0x4916d0,24,OBJECT,LOCAL,5
SLUS_204.69,hdd_head.6,0x4dc2f0,7,OBJECT,LOCAL,12
SLUS_204.69,xglCdGetFilePos,0x21d930,1260,FUNC,LOCAL,2
SLUS_204.69,ArcHeader,0x93dc40,0,NOTYPE,LOCAL,14
SLUS_204.69,StreamReadRingCoreSub,0x21e610,112,FUNC,LOCAL,2
SLUS_204.69,StreamReadRingCoreNormal,0x21e680,484,FUNC,LOCAL,2
SLUS_204.69,StreamReadRingCoreXss,0x21e868,460,FUNC,LOCAL,2
SLUS_204.69,listname.7,0x4916e8,10,OBJECT,LOCAL,5
SLUS_204.69,FileSelectListReload,0x21ec50,288,FUNC,LOCAL,2
SLUS_204.69,FileSelectSub,0x21ed70,644,FUNC,LOCAL,2
SLUS_204.69,head.8,0x4916f8,13,OBJECT,LOCAL,5
SLUS_204.69,tail.9,0x4dc318,7,OBJECT,LOCAL,12
SLUS_204.69,head.10,0x491708,9,OBJECT,LOCAL,5
SLUS_204.69,tail.11,0x4dc320,7,OBJECT,LOCAL,12
SLUS_204.69,loaded_overlay,0x4dc6dc,0,NOTYPE,LOCAL,13
SLUS_204.69,xglCdArcInitSub0,0x21f698,148,FUNC,LOCAL,2
SLUS_204.69,xglCdArcInitSub1,0x21f730,132,FUNC,LOCAL,2
SLUS_204.69,xglCdArcInitSub2,0x21f7b8,92,FUNC,LOCAL,2
SLUS_204.69,xglCdArcInit,0x21f818,532,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x21fb58,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x21fb58,0,NOTYPE,LOCAL,2
SLUS_204.69,queue_end,0x4dc6de,0,NOTYPE,LOCAL,13
SLUS_204.69,queue,0x93dca0,0,NOTYPE,LOCAL,14
SLUS_204.69,mw,0x93e0a0,0,NOTYPE,LOCAL,14
SLUS_204.69,queue_top,0x4dc6dd,0,NOTYPE,LOCAL,13
SLUS_204.69,xglMcEUC2SJIS,0x21fc78,152,FUNC,LOCAL,2
SLUS_204.69,base.0,0x491770,18,OBJECT,LOCAL,5
SLUS_204.69,n.1,0x491788,10,OBJECT,LOCAL,5
SLUS_204.69,n.2,0x491798,14,OBJECT,LOCAL,5
SLUS_204.69,execute,0x2200a0,616,FUNC,LOCAL,2
SLUS_204.69,create_sub2,0x220308,544,FUNC,LOCAL,2
SLUS_204.69,gcc2_compiled.,0x220c58,0,NOTYPE,LOCAL,2
SLUS_204.69,__gnu_compiled_c,0x220c58,0,NOTYPE,LOCAL,2
SLUS_204.69,myDmaDirectFromIPU,0x220c58,160,FUNC,LOCAL,2
SLUS_204.69,setD4_CHCR,0x220cf8,92,FUNC,LOCAL,2
SLUS_204.69,make_gstrans,0x220d58,384,FUNC,LOCAL,2
SLUS_204.69,checkdma,0x220ed8,532,FUNC,LOCAL,2
SLUS_204.69,fileRead,0x221b48,308,FUNC,LOCAL,2
SLUS_204.69,fillBuff,0x221c80,176,FUNC,LOCAL,2
SLUS_204.69,videoCallback,0x221d30,284,FUNC,LOCAL,2
